row_id,issue,severity,suggested_fix
2479,Missing provider,medium,Infer from URL or text content
2480,Missing provider,medium,Infer from URL or text content
2481,Missing provider,medium,Infer from URL or text content
2482,Missing provider,medium,Infer from URL or text content
2483,Missing provider,medium,Infer from URL or text content
2484,Missing provider,medium,Infer from URL or text content
2485,Missing provider,medium,Infer from URL or text content
2486,Missing provider,medium,Infer from URL or text content
2487,Missing provider,medium,Infer from URL or text content
2488,Missing provider,medium,Infer from URL or text content
2489,Missing provider,medium,Infer from URL or text content
2490,Missing provider,medium,Infer from URL or text content
2491,Missing provider,medium,Infer from URL or text content
2492,Missing provider,medium,Infer from URL or text content
2493,Missing provider,medium,Infer from URL or text content
2494,Missing provider,medium,Infer from URL or text content
2495,Missing provider,medium,Infer from URL or text content
2496,Missing provider,medium,Infer from URL or text content
2497,Missing provider,medium,Infer from URL or text content
2498,Missing provider,medium,Infer from URL or text content
2499,Missing provider,medium,Infer from URL or text content
2500,Missing provider,medium,Infer from URL or text content
2501,Missing provider,medium,Infer from URL or text content
2502,Missing provider,medium,Infer from URL or text content
2503,Missing provider,medium,Infer from URL or text content
2504,Missing provider,medium,Infer from URL or text content
2505,Missing provider,medium,Infer from URL or text content
2506,Missing provider,medium,Infer from URL or text content
2507,Missing provider,medium,Infer from URL or text content
2508,Missing provider,medium,Infer from URL or text content
2509,Missing provider,medium,Infer from URL or text content
2510,Missing provider,medium,Infer from URL or text content
2511,Missing provider,medium,Infer from URL or text content
2512,Missing provider,medium,Infer from URL or text content
2513,Missing provider,medium,Infer from URL or text content
2514,Missing provider,medium,Infer from URL or text content
2515,Missing provider,medium,Infer from URL or text content
2516,Missing provider,medium,Infer from URL or text content
2517,Missing provider,medium,Infer from URL or text content
2518,Missing provider,medium,Infer from URL or text content
2519,Missing provider,medium,Infer from URL or text content
2520,Missing provider,medium,Infer from URL or text content
2521,Missing provider,medium,Infer from URL or text content
2522,Missing provider,medium,Infer from URL or text content
2523,Missing provider,medium,Infer from URL or text content
2524,Missing provider,medium,Infer from URL or text content
2525,Missing provider,medium,Infer from URL or text content
2526,Missing provider,medium,Infer from URL or text content
2527,Missing provider,medium,Infer from URL or text content
2528,Missing provider,medium,Infer from URL or text content
2529,Missing provider,medium,Infer from URL or text content
2530,Missing provider,medium,Infer from URL or text content
2531,Missing provider,medium,Infer from URL or text content
2532,Missing provider,medium,Infer from URL or text content
2533,Missing provider,medium,Infer from URL or text content
2534,Missing provider,medium,Infer from URL or text content
2535,Missing provider,medium,Infer from URL or text content
2536,Missing provider,medium,Infer from URL or text content
2537,Missing provider,medium,Infer from URL or text content
2538,Missing provider,medium,Infer from URL or text content
2539,Missing provider,medium,Infer from URL or text content
2540,Missing provider,medium,Infer from URL or text content
2541,Missing provider,medium,Infer from URL or text content
2542,Missing provider,medium,Infer from URL or text content
2543,Missing provider,medium,Infer from URL or text content
2544,Missing provider,medium,Infer from URL or text content
2545,Missing provider,medium,Infer from URL or text content
2546,Missing provider,medium,Infer from URL or text content
2547,Missing provider,medium,Infer from URL or text content
2548,Missing provider,medium,Infer from URL or text content
2549,Missing provider,medium,Infer from URL or text content
2550,Missing provider,medium,Infer from URL or text content
2551,Missing provider,medium,Infer from URL or text content
2552,Missing provider,medium,Infer from URL or text content
2553,Missing provider,medium,Infer from URL or text content
2554,Missing provider,medium,Infer from URL or text content
2555,Missing provider,medium,Infer from URL or text content
2556,Missing provider,medium,Infer from URL or text content
2557,Missing provider,medium,Infer from URL or text content
2558,Missing provider,medium,Infer from URL or text content
2559,Missing provider,medium,Infer from URL or text content
2560,Missing provider,medium,Infer from URL or text content
2561,Missing provider,medium,Infer from URL or text content
2562,Missing provider,medium,Infer from URL or text content
2563,Missing provider,medium,Infer from URL or text content
2564,Missing provider,medium,Infer from URL or text content
2565,Missing provider,medium,Infer from URL or text content
2566,Missing provider,medium,Infer from URL or text content
2567,Missing provider,medium,Infer from URL or text content
2568,Missing provider,medium,Infer from URL or text content
2569,Missing provider,medium,Infer from URL or text content
2570,Missing provider,medium,Infer from URL or text content
2571,Missing provider,medium,Infer from URL or text content
2572,Missing provider,medium,Infer from URL or text content
2573,Missing provider,medium,Infer from URL or text content
2574,Missing provider,medium,Infer from URL or text content
2575,Missing provider,medium,Infer from URL or text content
2576,Missing provider,medium,Infer from URL or text content
2578,Missing provider,medium,Infer from URL or text content
2579,Missing provider,medium,Infer from URL or text content
2580,Missing provider,medium,Infer from URL or text content
2581,Missing provider,medium,Infer from URL or text content
2582,Missing provider,medium,Infer from URL or text content
2583,Missing provider,medium,Infer from URL or text content
2584,Missing provider,medium,Infer from URL or text content
2585,Missing provider,medium,Infer from URL or text content
2586,Missing provider,medium,Infer from URL or text content
2587,Missing provider,medium,Infer from URL or text content
2588,Missing provider,medium,Infer from URL or text content
2589,Missing provider,medium,Infer from URL or text content
2590,Missing provider,medium,Infer from URL or text content
2591,Missing provider,medium,Infer from URL or text content
2592,Missing provider,medium,Infer from URL or text content
2593,Missing provider,medium,Infer from URL or text content
2594,Missing provider,medium,Infer from URL or text content
